Star ID,NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),neg_sigma_dist,pos_sigma_dist,Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F438W,F438W_abs,F438W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e
R0001670,6809,Carretta,7000106,294.9722375,-30.96454722,5348,-51,52,13.738,0.097043007,14.649,1.008043007,,,11.266,-2.374956993,4709.0,1.92,12.93,-1.985,0.097,-1.76,,,-0.258,0.056,17.1168,3.475843007,0.021,15.0112,1.370243007,0.0,14.7337,1.092743007,0.0,13.5193,-0.121656993,0.0,12.6738,-0.967156993,0.0
R0002563,6809,Carretta,7000153,295.0268833,-30.95142222,5348,-51,52,14.151,0.510043007,15.025,1.384043007,,,11.653,-1.987956993,4801.0,2.11,12.93,-1.948,0.15,-1.76,,,0.67,0.018,,,,,,,,,,13.9212,0.280243007,0.0,13.0841,-0.556856993,0.0
R0003421,6809,Carretta,7000157,294.997025,-30.93321111,5348,-51,52,14.154,0.513043007,15.011,1.370043007,,,11.707,-1.933956993,4801.0,2.14,12.93,-1.983,0.11,-1.76,,,0.491,0.0,,,,,,,,,,13.9252,0.284243007,0.0,13.0945,-0.546456993,0.0
R0003190,6809,Carretta,7000168,294.9828208,-30.94004722,5348,-51,52,14.19,0.549043007,15.04,1.399043007,,,11.748,-1.892956993,4809.0,2.16,12.93,-1.983,0.134,-1.76,0.349,,0.451,0.051,,,,,,,,,,13.9647,0.323743007,0.0,13.1288,-0.512156993,0.0
R0000810,6809,Carretta,7000199,295.0031625,-30.97658333,5348,-51,52,14.34,0.699043007,15.183,1.542043007,,,11.914,-1.726956993,4840.0,2.23,12.93,-1.902,0.135,-1.76,,,0.485,0.003,17.0554,3.414443007,0.0089,15.5525,1.911543007,0.0047,15.2782,1.637243007,0.0,14.1107,0.469743007,0.0,13.2693,-0.371656993,0.0
R0001508,6809,Carretta,7000230,295.0078417,-30.96655833,5348,-51,52,14.435,0.794043007,15.266,1.625043007,,,11.782,-1.858956993,4860.0,2.27,12.93,-2.01,0.147,-1.76,0.401,0.104,-0.216,0.005,17.1376,3.496643007,0.008,15.5291,1.888143007,0.0,15.3661,1.725143007,0.0,14.2106,0.569643007,0.0,13.3948,-0.246156993,0.0
R0002972,6809,Carretta,7000270,295.0017042,-30.94433611,5348,-51,52,14.553,0.912043007,15.368,1.727043007,,,12.14,-1.500956993,4883.0,2.32,12.93,-1.991,0.121,-1.76,0.42,,0.451,0.035,17.103,3.462043007,0.0101,15.7078,2.066843007,0.0,15.4919,1.850943007,0.0046,14.3421,0.701143007,0.0,13.537,-0.103956993,0.0
R0001184,6838,Carretta,16953,298.4434333,18.7793,4001,-50,50,14.924,1.913157243,16.043,3.032157243,,,11.621,-1.389842757,4711.0,2.36,12.4,-0.775,0.11,-0.75,,,0.32,0.032,19.3066,6.295757243,0.0053,16.9367,3.925857243,0.0033,16.1096,3.098757243,0.0005,14.593,1.582157243,0.0,13.613,0.602157243,0.0
R0001307,6838,Carretta,17422,298.44675,18.78169167,4001,-50,50,13.131,0.120157243,,,,,,,,,12.4,,,-0.75,0.156,,0.193,,19.819,6.808157243,0.0196,16.2903,3.279457243,0.0032,14.7787,1.767857243,0.0,12.728,-0.282842757,0.0,11.5277,-1.483142757,0.0
R0001344,6838,Carretta,17570,298.42615,18.78236111,4001,-50,50,14.899,1.888157243,16.037,3.026157243,,,11.871,-1.139842757,4785.0,2.49,12.4,-0.776,0.107,-0.75,,,0.137,0.004,19.3803,6.369457243,0.0103,16.8163,3.805457243,0.0126,16.0682,3.057357243,0.0061,14.5237,1.512857243,0.0,13.534,0.523157243,0.0
R0001436,6838,Carretta,17852,298.4405708,18.7837,4001,-50,50,14.322,1.311157243,15.475,2.464157243,,,11.11,-1.900842757,4572.0,2.14,12.4,-0.814,0.132,-0.75,,,0.443,0.064,19.231,6.220157243,0.009,16.6036,3.592757243,0.0034,15.5512,2.540357243,0.0003,13.8972,0.886357243,0.0,12.8562,-0.154642757,0.0
R0001552,6838,Carretta,18294,298.4501,18.78576389,4001,-50,50,14.292,1.281157243,15.469,2.458157243,,,11.084,-1.926842757,4565.0,2.12,12.4,-0.84,0.159,-0.75,0.47,0.037,0.336,0.015,19.2677,6.256857243,0.0152,16.5803,3.569457243,0.0043,15.5509,2.540057243,0.0007,13.9026,0.891757243,0.0,12.8632,-0.147642757,0.0
R0001777,6838,Carretta,19368,298.4423167,18.790625,4001,-50,50,13.132,0.121157243,,,,,,,,,12.4,,,-0.75,0.344,,0.33,,19.9534,6.942557243,0.0077,16.407,3.396157243,0.0078,14.7767,1.765857243,0.0,12.7078,-0.303042757,0.0,11.4933,-1.517542757,0.0
R0001808,6838,Carretta,19521,298.4065542,18.79130278,4001,-50,50,12.762,-0.248842757,,,,,,,,,12.4,,,-0.75,0.436,,0.509,,,,,,,,,,,12.1775,-0.833342757,0.0,10.8066,-2.204242757,0.0
R0001862,6838,Carretta,19779,298.4321875,18.79273333,4001,-50,50,13.655,0.644157243,14.982,1.971157243,,,10.094,-2.916842757,4334.0,1.71,12.4,-0.817,0.145,-0.75,0.424,0.088,0.436,0.144,19.6337,6.622857243,0.018,16.3647,3.353857243,0.0175,15.0794,2.068557243,0.0,13.1719,0.161057243,0.0,12.0523,-0.958542757,0.0
R0001952,6838,Carretta,20286,298.423175,18.79532778,4001,-50,50,14.956,1.945157243,16.07,3.059157243,,,11.94,-1.070842757,4806.0,2.53,12.4,-0.812,0.135,-0.75,0.241,,0.443,0.074,19.3268,6.315957243,0.0,,,,,,,14.5823,1.571457243,0.0,13.599,0.588157243,0.0
R0002050,6838,Carretta,20944,298.4406875,18.79864722,4001,-50,50,12.482,-0.528842757,,,,,,,,,12.4,,,-0.75,0.324,,0.494,,20.0898,7.078957243,0.0923,16.7501,3.739257243,0.0266,14.424,1.413157243,0.0,11.9888,-1.022042757,0.0,10.4964,-2.514442757,0.0
R0002108,6838,Carretta,21316,298.4511875,18.80066389,4001,-50,50,12.346,-0.664842757,,,,,,,,,12.4,,,-0.75,0.356,,0.782,,19.8829,6.872057243,0.0068,16.5602,3.549357243,0.0011,14.3131,1.302257243,0.0,11.9161,-1.094742757,0.0,10.5311,-2.479742757,0.0
R0000062,6838,Carretta,508737,298.428125,18.75013056,4001,-50,50,14.873,1.862157243,16.0,2.989157243,,,11.922,-1.088842757,4813.0,2.5,12.4,-0.785,0.169,-0.75,0.373,,0.429,0.084,,,,,,,,,,14.5497,1.538857243,0.0,13.591,0.580157243,0.0
R0000187,6838,Carretta,509826,298.4507833,18.75675278,4001,-50,50,14.819,1.808157243,15.948,2.937157243,,,11.92,-1.090842757,4800.0,2.47,12.4,-0.787,0.17,-0.75,0.483,0.066,0.233,0.096,19.4102,6.399357243,0.021,16.841,3.830157243,0.0213,16.1039,3.093057243,0.006,14.5656,1.554757243,0.0,13.5751,0.564257243,0.0
R0000339,6838,Carretta,510703,298.427125,18.76183333,4001,-50,50,14.904,1.893157243,15.968,2.957157243,,,11.91,-1.100842757,4796.0,2.5,12.4,-0.832,0.14,-0.75,0.366,,0.43,0.113,19.173,6.162157243,0.0108,16.7825,3.771657243,0.0076,16.0054,2.994557243,0.0,14.4895,1.478657243,0.0,13.5442,0.533357243,0.0
R0000419,6838,Carretta,511023,298.449925,18.76369722,4001,-50,50,14.292,1.281157243,15.487,2.476157243,,,11.108,-1.902842757,4571.0,2.13,12.4,-0.799,0.147,-0.75,0.35,0.037,0.316,0.086,19.3735,6.362657243,0.0075,16.5175,3.506657243,0.0155,15.5432,2.532357243,0.0045,13.8878,0.876957243,0.0,12.8411,-0.169742757,0.0
R0000458,6838,Carretta,511182,298.4591667,18.76459444,4001,-50,50,14.914,1.903157243,16.023,3.012157243,,,11.966,-1.044842757,4814.0,2.51,12.4,-0.837,0.126,-0.75,0.383,,0.24,0.074,19.3193,6.308457243,0.0405,16.7897,3.778857243,0.0108,16.0632,3.052357243,0.0057,14.5331,1.522257243,0.0,13.5512,0.540357243,0.0
R0000673,6838,Carretta,512089,298.4361667,18.76928889,4001,-50,50,14.723,1.712157243,15.845,2.834157243,,,11.65,-1.360842757,4719.0,2.38,12.4,-0.75,0.113,-0.75,0.352,0.003,0.199,0.146,19.2447,6.233857243,0.0088,16.6615,3.650657243,0.011,15.8774,2.866557243,0.0041,14.3123,1.301457243,0.0,13.3325,0.321657243,0.0
R0002130,6838,Carretta,514747,298.4646333,18.80170278,4001,-50,50,12.339,-0.671842757,,,,,,,,,12.4,,,-0.75,0.469,,0.44,,,,,,,,,,,11.8891,-1.121742757,0.0,10.5114,-2.499442757,0.0
R0001618,6934,Marino,22,308.540708,7.402639,15716,-171,173,,,,,,,,,,,11.63,-1.62,,-1.48,-0.031954039,0.0,0.572205731,0.03,19.5162,3.534489899,0.0134,17.4186,1.436889899,0.0,16.6642,0.682489899,0.0,15.2491,-0.732610101,0.0,14.3399,-1.641810101,0.0
R0003597,6934,Marino,27,308.568583,7.414806,15716,-171,173,,,,,,,,,,,11.63,-1.3,,-1.48,0.598415003,0.13,0.108813282,0.09,20.1182,4.136489899,0.0319,17.5789,1.597189899,0.0,16.7723,0.790589899,0.0,15.2598,-0.721910101,0.0,14.3084,-1.673310101,0.0
R0003538,6934,Marino,29,308.559875,7.413694,15716,-171,173,,,,,,,,,,,11.63,-1.34,,-1.48,0.521012286,0.17,0.596689651,0.11,19.9016,3.919889899,0.0026,17.6748,1.693089899,0.0,16.9593,0.977589899,0.0,15.5481,-0.433610101,0.0,14.6419,-1.339810101,0.0
R0002141,6934,Marino,47,308.531583,7.40475,15716,-171,173,,,,,,,,,,,11.63,-1.35,,-1.48,0.541886016,0.08,0.115599564,0.04,20.1931,4.211389899,0.0406,17.4813,1.499589899,0.0,16.491,0.509289899,0.0,14.8906,-1.091110101,0.0,13.9074,-2.074310101,0.0
R0000106,7078,Carretta,29521,322.4928292,12.14035833,10709,-95,96,15.991,0.842255407,16.776,1.627255407,,,13.843,-1.305744593,5129.0,2.46,12.98,-2.295,0.023,-2.25,,,0.188,0.077,18.0976,2.948855407,0.0116,16.8977,1.748955407,0.0238,16.8051,1.656355407,0.0157,15.7761,0.627355407,0.0,15.0078,-0.140944593,0.0
R0000320,7078,Carretta,31010,322.4776917,12.14592778,10709,-95,96,16.13,0.981255407,16.938,1.789255407,,,13.88,-1.268744593,5164.0,2.46,12.98,-2.315,0.079,-2.25,,,0.613,0.03,,,,,,,,,,15.93,0.781255407,0.0,15.1534,0.004655407,0.0
R0000493,7078,Carretta,31791,322.513275,12.14873056,10709,-95,96,15.396,0.247255407,16.258,1.109255407,,,13.066,-2.082744593,4978.0,2.13,12.98,-2.28,0.031,-2.25,,,0.139,,,,,,,,,,,15.1632,0.014455407,0.0,14.3237,-0.825044593,0.0
R0001571,7078,Carretta,34519,322.4907833,12.15775556,10709,-95,96,13.182,-1.966744593,14.424,-0.724744593,,,10.131,-5.017744593,4416.0,0.87,12.98,-2.375,0.112,-2.25,0.46,0.044,0.111,0.083,18.1705,3.021755407,0.0373,15.5944,0.445655407,0.0,14.4617,-0.687044593,0.0,12.8518,-2.296944593,0.0,11.8413,-3.307444593,0.0
R0001868,7078,Carretta,34961,322.4795208,12.15931944,10709,-95,96,14.014,-1.134744593,15.034,-0.114744593,,,11.371,-3.777744593,4627.0,1.41,12.98,-2.315,0.152,-2.25,-0.014,,0.65,0.031,17.7361,2.587355407,0.0126,15.8142,0.665455407,0.0,15.119,-0.029744593,0.0,13.7614,-1.387344593,0.0,12.8459,-2.302844593,0.0
R0001894,7078,Carretta,34995,322.474275,12.15940556,10709,-95,96,13.389,-1.759744593,14.582,-0.566744593,,,10.431,-4.717744593,4468.0,1.0,12.98,-2.34,0.081,-2.25,,,0.643,0.004,18.0963,2.947555407,0.0043,15.6636,0.514855407,0.0,14.6504,-0.498344593,0.0,13.0955,-2.053244593,0.0,12.093,-3.055744593,0.0
R0002778,7078,Carretta,35961,322.4719542,12.16258333,10709,-95,96,16.097,0.948255407,16.916,1.767255407,,,13.284,-1.864744593,5156.0,2.44,12.98,-2.414,0.102,-2.25,,,0.375,0.059,18.2126,3.063855407,0.0255,16.9347,1.785955407,0.0084,16.9166,1.767855407,0.0076,15.8631,0.714355407,0.0,15.0951,-0.053644593,0.0
R0006154,7078,Carretta,37931,322.5134875,12.16965,10709,-95,96,15.388,0.239255407,16.237,1.088255407,,,13.008,-2.140744593,4976.0,2.1,12.98,-2.373,0.051,-2.25,,,0.266,0.078,18.0199,2.871155407,0.0091,16.479,1.330255407,0.0059,16.2956,1.146855407,0.004,15.1574,0.008655407,0.0,14.3327,-0.816044593,0.0
R0007113,7078,Carretta,38678,322.4740917,12.17233333,10709,-95,96,13.728,-1.420744593,14.806,-0.342744593,,,10.966,-4.182744593,4554.0,1.23,12.98,-2.352,0.082,-2.25,0.127,,0.557,0.027,17.9056,2.756855407,0.0065,15.7146,0.565855407,0.0,14.9147,-0.234044593,0.0,13.4906,-1.658144593,0.0,12.5407,-2.608044593,0.0
R0007954,7078,Carretta,39741,322.5073542,12.17574722,10709,-95,96,15.783,0.634255407,16.598,1.449255407,,,0.0,-15.14874459,5076.0,2.31,12.98,-2.247,0.2,-2.25,0.427,,0.378,0.176,18.1008,2.952055407,0.0059,16.7864,1.637655407,0.0026,16.6362,1.487455407,0.0051,15.5487,0.399955407,0.0,14.7553,-0.393444593,0.0
R0008155,7078,Carretta,40086,322.4906917,12.17686389,10709,-95,96,15.827,0.678255407,16.604,1.455255407,,,14.007,-1.141744593,5087.0,2.36,12.98,-2.32,0.099,-2.25,0.411,,0.366,0.074,18.0685,2.919755407,0.0107,16.7609,1.612155407,0.0078,16.6649,1.516155407,0.0087,15.5815,0.432755407,0.0,14.7918,-0.356944593,0.0
R0008536,7078,Carretta,40825,322.4816875,12.17933611,10709,-95,96,12.776,-2.372744593,14.162,-0.986744593,,,9.596,-5.552744593,4313.0,0.65,12.98,-2.326,0.139,-2.25,0.242,0.105,0.44,0.066,18.3045,3.155755407,0.0943,15.6401,0.491355407,0.0,14.2351,-0.913644593,0.0,12.4222,-2.726544593,0.0,11.3209,-3.827844593,0.0
R0009033,7078,Carretta,42362,322.5107708,12.18438056,10709,-95,96,15.292,0.143255407,16.127,0.978255407,,,12.856,-2.292744593,4952.0,2.03,12.98,-2.41,0.086,-2.25,0.268,,0.375,0.165,17.936,2.787255407,0.0,16.4511,1.302355407,0.0,16.2392,1.090455407,0.0,15.0888,-0.059944593,0.0,14.2639,-0.884844593,0.0
R0009115,7078,Carretta,42674,322.4729292,12.18552222,10709,-95,96,15.784,0.635255407,16.566,1.417255407,,,13.466,-1.682744593,5076.0,2.29,12.98,-2.425,0.056,-2.25,,,0.673,0.001,,,,,,,,,,15.573,0.424255407,0.0,14.777,-0.371744593,0.0
R0009339,7078,Carretta,43788,322.5093083,12.18931944,10709,-95,96,12.824,-2.324744593,14.31,-0.838744593,,,9.433,-5.715744593,4325.0,0.52,12.98,-2.36,0.099,-2.25,0.393,0.016,0.127,0.058,,,,,,,,,,12.3596,-2.789144593,0.0,11.2143,-3.934444593,0.0
R0009491,7078,Carretta,45062,322.5021667,12.19358333,10709,-95,96,14.303,-0.845744593,15.272,0.123255407,,,11.692,-3.456744593,4700.0,1.54,12.98,-2.314,0.106,-2.25,0.028,,0.626,0.054,17.7739,2.625155407,0.0,15.9698,0.821055407,0.0,15.3644,0.215655407,0.0,14.0345,-1.114244593,0.0,13.1344,-2.014344593,0.0
R0004671,7099,Carretta,954,325.1013792,-23.1609,8458,-89,90,13.348,-1.288338404,,,,,,,,,13.06,,,-2.22,0.378,,0.107,,17.1568,2.520461596,0.0025,15.045,0.408661596,0.0,14.4214,-0.214938404,0.0,13.1367,-1.499638404,0.0,12.2632,-2.373138404,0.0
R0003697,7099,Carretta,1006,325.0892333,-23.17413611,8458,-89,90,13.291,-1.345338404,,,,,,,,,13.06,,,-2.22,0.71,,0.461,,17.2283,2.591961596,0.005,15.0297,0.393361596,0.0,14.3514,-0.284938404,0.0,13.0446,-1.591738404,0.0,12.152,-2.484338404,0.0
R0000089,7099,Carretta,8157,325.1055,-23.20496667,8458,-89,90,15.064,0.427661596,15.866,1.229661596,,,12.845,-1.791338404,4948.0,2.25,13.06,-2.413,0.152,-2.22,0.414,,0.51,0.121,,,,,,,,,,14.8246,0.188261596,0.0,14.098,-0.538338404,0.0
R0000117,7099,Carretta,8209,325.0768417,-23.20388333,8458,-89,90,15.173,0.536661596,15.948,1.311661596,,,12.853,-1.783338404,4974.0,2.24,13.06,-2.318,0.089,-2.22,0.116,,0.463,0.111,,,,,,,,,,14.9249,0.288561596,0.0,14.1828,-0.453538404,0.0
R0000271,7099,Carretta,8757,325.0817875,-23.19870278,8458,-89,90,17.249,2.612661596,17.909,3.272661596,,,15.443,0.806661596,4979.0,2.29,13.06,-2.303,0.116,-2.22,0.389,,0.384,0.05,18.5873,3.950961596,0.0088,17.673,3.036661596,0.0097,17.9063,3.269961596,0.0058,17.0129,2.376561596,0.0,16.3584,1.722061596,0.0
R0001042,7099,Carretta,9508,325.1224042,-23.18733333,8458,-89,90,16.025,1.388661596,16.733,2.096661596,,,13.933,-0.703338404,5171.0,2.7,13.06,-2.376,0.044,-2.22,,,0.263,0.113,17.8158,3.179461596,0.006,16.6786,2.042261596,0.0,,,,15.8147,1.178361596,0.0,15.1013,0.464961596,0.0
R0001196,7099,Carretta,9652,325.0827958,-23.18606111,8458,-89,90,13.586,-1.050338404,14.545,-0.091338404,,,11.026,-3.610338404,4605.0,1.48,13.06,-2.405,0.155,-2.22,0.061,0.099,0.618,0.043,17.0818,2.445461596,0.0082,15.1691,0.532761596,0.0,14.6074,-0.028938404,0.0,13.3218,-1.314538404,0.0,12.4677,-2.168638404,0.0
R0004711,7099,Carretta,9817,325.0997333,-23.16001389,8458,-89,90,14.72,0.083661596,,,,,,,,,13.06,,,-2.22,0.255,,0.665,,17.2191,2.582761596,0.0117,15.7939,1.157561596,0.0036,15.6192,0.982861596,0.0007,14.5634,-0.072938404,0.0,13.7918,-0.844538404,0.0
R0002687,7099,Carretta,10318,325.0745833,-23.17928611,8458,-89,90,15.294,0.657661596,16.048,1.411661596,,,13.164,-1.472338404,5002.0,2.39,13.06,-2.376,0.061,-2.22,,,0.544,0.054,17.3028,2.666461596,0.02,16.149,1.512661596,0.0085,16.0905,1.454161596,0.0034,15.0886,0.452261596,0.0,14.3552,-0.281138404,0.0
R0002313,7099,Carretta,10831,325.0972292,-23.18041667,8458,-89,90,13.437,-1.199338404,,,,,,,,,13.06,,,-2.22,0.506,,0.099,,17.0485,2.412161596,0.0068,15.1274,0.491061596,0.0,14.4706,-0.165738404,0.0,13.1491,-1.487238404,0.0,12.2758,-2.360538404,0.0
R0004243,7099,Carretta,11311,325.09735,-23.16901389,8458,-89,90,13.204,-1.432338404,14.251,-0.385338404,,,10.508,-4.128338404,4516.0,1.26,13.06,-2.37,0.068,-2.22,,,0.332,0.037,17.2385,2.602161596,0.0146,15.0243,0.387961596,0.0,14.2793,-0.357038404,0.0,12.9244,-1.711938404,0.0,12.0206,-2.615738404,0.0
R0002057,7099,O'Malley,32583,325.0791,-23.1814,8458,-89,90,12.42,-2.216338404,,,11.13,-3.506338404,,,,,13.06,-2.24,0.05,-2.22,0.33,0.11,0.24,0.06,17.5463,2.909961596,0.0113,15.0135,0.377161596,0.0,13.7815,-0.854838404,0.0,12.1057,-2.530638404,0.0,11.0919,-3.544438404,0.0
R0004505,7099,O'Malley,66415,325.0896,-23.1644,8458,-89,90,12.02,-2.616338404,,,10.56,-4.076338404,,,,,13.06,-2.27,0.06,-2.22,0.18,0.11,0.54,0.12,17.749,3.112661596,0.1546,15.1257,0.489361596,0.0,13.4749,-1.161438404,0.0,11.7532,-2.883138404,0.0,10.626,-4.010338404,0.0
